date,agency,sku,volume,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,beer_capital,music_fest,discount_in_percent
2017-08-01,Agency_05,SKU_03,1220.69325,623319783,1049868815,32.13333333,1706.2225829999998,1405.627271,300.59531200000004,3044268,182944,0,0,0,0,0,0,0,0,0,0,17.617590752519074
2017-09-01,Agency_05,SKU_03,1234.9065,604571152,984438234,31.87205882,1707.8397530000002,1282.108662,425.731091,3044268,182944,0,0,0,0,0,1,0,0,0,0,24.92804668893311
2017-10-01,Agency_05,SKU_03,925.6086,616747012,996763883,31.53623188,1708.682996,1289.989013,418.693983,3044268,182944,0,0,0,0,0,0,0,0,0,0,24.503900605329136
2017-11-01,Agency_05,SKU_03,792.279,592195062,967899589,32.35820896,1708.927501,1442.853903,266.073598,3044268,182944,0,0,0,0,0,0,1,0,1,0,15.569624682398974
2017-12-01,Agency_05,SKU_03,939.2295,618073219,919709619,25.37366525,1705.95755,1408.751152,297.206398,3044268,182944,0,0,0,1,0,0,0,0,0,0,17.421676055186715
2017-01-01,Agency_05,SKU_04,4557.67875,562154016,845614054,30.28246507,2279.622806,1859.813307,419.809499,3044268,182944,0,0,1,0,0,0,0,0,0,0,18.415743950931503
2017-02-01,Agency_05,SKU_04,1587.56625,530252010,850913048,27.83592545,2276.844327,1880.554433,396.289894,3044268,182944,0,0,0,0,0,0,0,0,0,0,17.405225702108357
2017-03-01,Agency_05,SKU_04,3097.01625,613143990,886129111,29.792592699999997,2269.240124,1828.434018,440.80610599999994,3044268,182944,0,0,0,0,0,0,0,0,0,1,19.425273744190147
2017-04-01,Agency_05,SKU_04,2586.09675,589969396,940912941,31.56840487,2263.865225,1905.328739,358.53648599999997,3044268,182944,1,1,0,0,0,0,0,0,0,0,15.83736001775459
2017-05-01,Agency_05,SKU_04,5409.965999999999,628759461,917412482,34.03829758,2265.140566,1953.190018,311.950548,3044268,182944,0,0,0,0,1,0,0,0,0,0,13.771796447532257
2017-06-01,Agency_05,SKU_04,6475.9455,636846973,928366256,35.89705882,2270.427143,1935.056607,335.37053599999996,3044268,182944,0,0,0,0,0,0,0,0,0,0,14.771252935113452
2017-07-01,Agency_05,SKU_04,4866.177,670015726,926635433,31.725,2264.997966,1931.085994,333.91197200000005,3044268,182944,0,0,0,0,0,0,0,0,0,0,14.742263658174078
2017-08-01,Agency_05,SKU_04,5668.4415,623319783,1049868815,32.13333333,2264.851559,1929.557808,335.293751,3044268,182944,0,0,0,0,0,0,0,0,0,0,14.804226337378251
2017-09-01,Agency_05,SKU_04,4148.2605,604571152,984438234,31.87205882,2257.473549,1939.731162,317.742387,3044268,182944,0,0,0,0,0,1,0,0,0,0,14.07513222649946
2017-10-01,Agency_05,SKU_04,4988.2257,616747012,996763883,31.53623188,2381.863991,1938.410887,443.453104,3044268,182944,0,0,0,0,0,0,0,0,0,0,18.61790201605176
2017-11-01,Agency_05,SKU_04,6781.00425,592195062,967899589,32.35820896,2393.979514,1880.687018,513.292496,3044268,182944,0,0,0,0,0,0,1,0,1,0,21.44097278185815
2017-12-01,Agency_05,SKU_04,5670.3585,618073219,919709619,25.37366525,2470.237394,1870.794,599.443394,3044268,182944,0,0,0,1,0,0,0,0,0,0,24.266631031333176
2017-01-01,Agency_05,SKU_05,264.18,562154016,845614054,30.28246507,1764.813303,1525.659703,239.1536,3044268,182944,0,0,1,0,0,0,0,0,0,0,13.551212447994562
2017-02-01,Agency_05,SKU_05,340.61625,530252010,850913048,27.83592545,1806.8896489999995,1521.902512,284.987137,3044268,182944,0,0,0,0,0,0,0,0,0,0,15.772249133073652
2017-03-01,Agency_05,SKU_05,337.5591,613143990,886129111,29.792592699999997,1788.079707,1472.451585,315.628122,3044268,182944,0,0,0,0,0,0,0,0,0,1,17.651792633425373
2017-04-01,Agency_05,SKU_05,468.4509,589969396,940912941,31.56840487,1774.469611,1427.920382,346.549229,3044268,182944,1,1,0,0,0,0,0,0,0,0,19.52973591949555
2017-05-01,Agency_05,SKU_05,415.0944,628759461,917412482,34.03829758,1885.572464,1574.961736,310.610728,3044268,182944,0,0,0,0,1,0,0,0,0,0,16.473019941173682
2017-06-01,Agency_05,SKU_05,346.8492,636846973,928366256,35.89705882,1906.796984,1593.15191,313.645074,3044268,182944,0,0,0,0,0,0,0,0,0,0,16.448792222339705
2017-07-01,Agency_05,SKU_05,456.1182,670015726,926635433,31.725,1905.990805,1572.060506,333.93029900000005,3044268,182944,0,0,0,0,0,0,0,0,0,0,17.520037249077916
2017-08-01,Agency_05,SKU_05,386.2116,623319783,1049868815,32.13333333,1910.735921,1599.088278,311.647643,3044268,182944,0,0,0,0,0,0,0,0,0,0,16.310346164262015
2017-09-01,Agency_05,SKU_05,614.9736,604571152,984438234,31.87205882,1905.729037,1379.213099,526.515938,3044268,182944,0,0,0,0,0,1,0,0,0,0,27.628058752195
2017-10-01,Agency_05,SKU_05,414.7749,616747012,996763883,31.53623188,1915.249714,1552.653187,362.596527,3044268,182944,0,0,0,0,0,0,0,0,0,0,18.93207576795388
2017-11-01,Agency_05,SKU_05,304.8669,592195062,967899589,32.35820896,1996.224439,1627.001424,369.223015,3044268,182944,0,0,0,0,0,0,1,0,1,0,18.49606726510976
2017-12-01,Agency_05,SKU_05,310.1706,618073219,919709619,25.37366525,1919.572757,1524.191688,395.381069,3044268,182944,0,0,0,1,0,0,0,0,0,0,20.59734738150381
2017-01-01,Agency_05,SKU_14,7.0965,562154016,845614054,30.28246507,2717.028473,2365.718723,351.30975,3044268,182944,0,0,1,0,0,0,0,0,0,0,12.929925228648864
2017-02-01,Agency_05,SKU_14,3.63375,530252010,850913048,27.83592545,2684.925564,2314.57218,370.353384,3044268,182944,0,0,0,0,0,0,0,0,0,0,13.79380452723791
2017-03-01,Agency_05,SKU_14,5.3793,613143990,886129111,29.792592699999997,2667.03375,2311.380734,355.65301600000004,3044268,182944,0,0,0,0,0,0,0,0,0,1,13.335152432922904
2017-04-01,Agency_05,SKU_14,0.213,589969396,940912941,31.56840487,2635.721831,2276.091549,359.63028199999997,3044268,182944,1,1,0,0,0,0,0,0,0,0,13.644470284011543
2017-05-01,Agency_05,SKU_14,0.0,628759461,917412482,34.03829758,0.0,0.0,0.0,3044268,182944,0,0,0,0,1,0,0,0,0,0,0.0
2017-06-01,Agency_05,SKU_14,0.0,636846973,928366256,35.89705882,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-07-01,Agency_05,SKU_14,7.029,670015726,926635433,31.725,2866.043854,2048.537132,817.506722,3044268,182944,0,0,0,0,0,0,0,0,0,0,28.523873452216897
2017-08-01,Agency_05,SKU_14,2.3856,623319783,1049868815,32.13333333,2863.113683,2278.308916,584.804767,3044268,182944,0,0,0,0,0,0,0,0,0,0,20.42548189659153
2017-09-01,Agency_05,SKU_14,0.7668,604571152,984438234,31.87205882,3029.43662,1219.735915,1809.700705,3044268,182944,0,0,0,0,0,1,0,0,0,0,59.7372030513053
2017-10-01,Agency_05,SKU_14,0.0426,616747012,996763883,31.53623188,2764.172535,2598.274648,165.897887,3044268,182944,0,0,0,0,0,0,0,0,0,0,6.001719679195061
2017-11-01,Agency_05,SKU_14,0.3834,592195062,967899589,32.35820896,2886.602113,2697.112676,189.489437,3044268,182944,0,0,0,0,0,0,1,0,1,0,6.56444600198351
2017-12-01,Agency_05,SKU_14,0.2982,618073219,919709619,25.37366525,2949.107143,2722.748994,226.35814900000003,3044268,182944,0,0,0,1,0,0,0,0,0,0,7.675480680221594
2017-01-01,Agency_05,SKU_21,28.85085,562154016,845614054,30.28246507,1881.662807,1697.246118,184.416689,3044268,182944,0,0,1,0,0,0,0,0,0,0,9.800729881780564
2017-02-01,Agency_05,SKU_21,24.4098,530252010,850913048,27.83592545,1867.936413,1669.951326,197.985087,3044268,182944,0,0,0,0,0,0,0,0,0,0,10.599134190120852
2017-03-01,Agency_05,SKU_21,21.50235,613143990,886129111,29.792592699999997,1863.742455,1660.159502,203.582953,3044268,182944,0,0,0,0,0,0,0,0,0,1,10.9233414978466
2017-04-01,Agency_05,SKU_21,11.2464,589969396,940912941,31.56840487,1897.255202,1686.440385,210.814817,3044268,182944,1,1,0,0,0,0,0,0,0,0,11.111568795688036
2017-05-01,Agency_05,SKU_21,17.22105,628759461,917412482,34.03829758,2095.439215,1846.888436,248.550779,3044268,182944,0,0,0,0,1,0,0,0,0,0,11.861512241480124
2017-06-01,Agency_05,SKU_21,30.2247,636846973,928366256,35.89705882,2149.224035,1112.033835,1037.1902,3044268,182944,0,0,0,0,0,0,0,0,0,0,48.258821933377455
2017-07-01,Agency_05,SKU_21,16.26255,670015726,926635433,31.725,2223.475746,1757.960237,465.515509,3044268,182944,0,0,0,0,0,0,0,0,0,0,20.93638798792636
2017-08-01,Agency_05,SKU_21,30.3525,623319783,1049868815,32.13333333,2266.280949,1052.1513710000002,1214.129578,3044268,182944,0,0,0,0,0,0,0,0,0,0,53.57365681142652
2017-09-01,Agency_05,SKU_21,18.0837,604571152,984438234,31.87205882,2213.2536210000003,1902.960857,310.29276400000003,3044268,182944,0,0,0,0,0,1,0,0,0,0,14.019756301575706
2017-10-01,Agency_05,SKU_21,23.7708,616747012,996763883,31.53623188,2235.225217,1679.639363,555.585854,3044268,182944,0,0,0,0,0,0,0,0,0,0,24.8559227846256
2017-11-01,Agency_05,SKU_21,65.4336,592195062,967899589,32.35820896,2248.827918,1151.272798,1097.55512,3044268,182944,0,0,0,0,0,0,1,0,1,0,48.80565165591296
2017-12-01,Agency_05,SKU_21,0.28755,618073219,919709619,25.37366525,2099.178404,2020.352113,78.826291,3044268,182944,0,0,0,1,0,0,0,0,0,0,3.755102036577545
2017-01-01,Agency_05,SKU_23,0.72,562154016,845614054,30.28246507,4259.260051,3921.620876,337.639175,3044268,182944,0,0,1,0,0,0,0,0,0,0,7.927179156875576
2017-02-01,Agency_05,SKU_23,0.72,530252010,850913048,27.83592545,4261.728297,4165.74066,95.987637,3044268,182944,0,0,0,0,0,0,0,0,0,0,2.2523171424975525
2017-03-01,Agency_05,SKU_23,18.99,613143990,886129111,29.792592699999997,4261.956147999999,1841.8094260000005,2420.146722,3044268,182944,0,0,0,0,0,0,0,0,0,1,56.78488088470122
2017-04-01,Agency_05,SKU_23,0.36,589969396,940912941,31.56840487,4261.69,4129.669375,132.020625,3044268,182944,1,1,0,0,0,0,0,0,0,0,3.097846746243861
2017-05-01,Agency_05,SKU_23,0.09,628759461,917412482,34.03829758,4260.864594,4065.449239,195.415355,3044268,182944,0,0,0,0,1,0,0,0,0,0,4.586284090679086
2017-06-01,Agency_05,SKU_23,0.0,636846973,928366256,35.89705882,4261.491667,4121.054167,140.4375,3044268,182944,0,0,0,0,0,0,0,0,0,0,3.295500988245861
2017-07-01,Agency_05,SKU_23,0.0,670015726,926635433,31.725,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-08-01,Agency_05,SKU_23,0.09,623319783,1049868815,32.13333333,4262.625,4262.625,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-09-01,Agency_05,SKU_23,0.0,604571152,984438234,31.87205882,4262.625,4262.625,0.0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0.0
2017-10-01,Agency_05,SKU_23,0.0,616747012,996763883,31.53623188,4262.625,4262.625,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-11-01,Agency_05,SKU_23,1.35,592195062,967899589,32.35820896,4262.625,4262.625,0.0,3044268,182944,0,0,0,0,0,0,1,0,1,0,0.0
2017-12-01,Agency_05,SKU_23,0.0,618073219,919709619,25.37366525,0.0,0.0,0.0,3044268,182944,0,0,0,1,0,0,0,0,0,0,0.0
2017-01-01,Agency_05,SKU_26,0.18,562154016,845614054,30.28246507,2821.0875,2593.275,227.8125,3044268,182944,0,0,1,0,0,0,0,0,0,0,8.075343285169282
2017-02-01,Agency_05,SKU_26,0.0,530252010,850913048,27.83592545,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-03-01,Agency_05,SKU_26,0.27,613143990,886129111,29.792592699999997,2836.425,2710.146429,126.278571,3044268,182944,0,0,0,0,0,0,0,0,0,1,4.452032787752188
2017-04-01,Agency_05,SKU_26,0.0,589969396,940912941,31.56840487,0.0,0.0,0.0,3044268,182944,1,1,0,0,0,0,0,0,0,0,0.0
2017-05-01,Agency_05,SKU_26,0.54,628759461,917412482,34.03829758,2836.425,2695.95,140.475,3044268,182944,0,0,0,0,1,0,0,0,0,0,4.952537084534228
2017-06-01,Agency_05,SKU_26,0.0,636846973,928366256,35.89705882,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-07-01,Agency_05,SKU_26,1.17,670015726,926635433,31.725,2836.425,1178.203847,1658.221153,3044268,182944,0,0,0,0,0,0,0,0,0,0,58.461660470486606
2017-08-01,Agency_05,SKU_26,0.0,623319783,1049868815,32.13333333,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,0,0,0,0,0.0
2017-09-01,Agency_05,SKU_26,33.84,604571152,984438234,31.87205882,2836.425,0.0,2836.425,3044268,182944,0,0,0,0,0,1,0,0,0,0,100.0
2017-10-01,Agency_05,SKU_26,15.12,616747012,996763883,31.53623188,2836.425,0.0,2836.425,3044268,182944,0,0,0,0,0,0,0,0,0,0,100.0
2017-11-01,Agency_05,SKU_26,0.0,592195062,967899589,32.35820896,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,0,1,0,1,0,0.0
2017-12-01,Agency_05,SKU_26,0.0,618073219,919709619,25.37366525,0.0,0.0,0.0,3044268,182944,0,0,0,1,0,0,0,0,0,0,0.0
2017-01-01,Agency_07,SKU_01,6731.7480000000005,562154016,845614054,30.40781692,1669.800853,1294.168865,375.631988,1868030,175785,0,0,1,0,0,0,0,0,0,0,22.495616008647467
2017-02-01,Agency_07,SKU_01,8084.6625,530252010,850913048,28.22146318,1683.075898,1310.373738,372.70216,1868030,175785,0,0,0,0,0,0,0,0,0,0,22.144108916471453
2017-03-01,Agency_07,SKU_01,10929.9225,613143990,886129111,30.35904975,1682.816054,1309.726166,373.089888,1868030,175785,0,0,0,0,0,0,0,0,0,1,22.170568619973483
2017-04-01,Agency_07,SKU_01,11866.1775,589969396,940912941,31.91643949,1682.9465920000002,1206.1312,476.815392,1868030,175785,1,1,0,0,0,0,0,0,0,0,28.33217609320308
2017-05-01,Agency_07,SKU_01,10823.4375,628759461,917412482,33.64533107,1682.619527,1363.852402,318.767125,1868030,175785,0,0,0,0,1,0,0,0,0,0,18.94469426301862
2017-06-01,Agency_07,SKU_01,10833.6975,636846973,928366256,35.66734694,1682.691891,1366.9093779999998,315.782513,1868030,175785,0,0,0,0,0,0,0,0,0,0,18.76650827694516
2017-07-01,Agency_07,SKU_01,11139.12,670015726,926635433,32.0372549,1682.57192,1354.627625,327.944295,1868030,175785,0,0,0,0,0,0,0,0,0,0,19.490655412815876
2017-08-01,Agency_07,SKU_01,12556.62,623319783,1049868815,31.91538462,1682.859563,1359.641637,323.217926,1868030,175785,0,0,0,0,0,0,0,0,0,0,19.206470528283766
2017-09-01,Agency_07,SKU_01,11719.185,604571152,984438234,31.68039216,1682.8079899999998,1245.650772,437.15721799999994,1868030,175785,0,0,0,0,0,1,0,0,0,0,25.97784302176982
2017-10-01,Agency_07,SKU_01,10468.548,616747012,996763883,31.69,1682.6895149999998,1216.357317,466.33219800000006,1868030,175785,0,0,0,0,0,0,0,0,0,0,27.71350233319782
2017-11-01,Agency_07,SKU_01,6924.6359999999995,592195062,967899589,31.93469388,1669.7925300000002,1289.824881,379.967649,1868030,175785,0,0,0,0,0,0,1,0,1,0,22.755380813687072
2017-12-01,Agency_07,SKU_01,9901.005,618073219,919709619,26.63121775,1714.3876710000002,1387.310153,327.077518,1868030,175785,0,0,0,1,0,0,0,0,0,0,19.078387201024142
2017-01-01,Agency_07,SKU_02,1106.892,562154016,845614054,30.40781692,1669.221702,1327.253938,341.967764,1868030,175785,0,0,1,0,0,0,0,0,0,0,20.48665935688871
2017-02-01,Agency_07,SKU_02,1058.4,530252010,850913048,28.22146318,1682.858975,1335.550079,347.308896,1868030,175785,0,0,0,0,0,0,0,0,0,0,20.638027378378514
2017-03-01,Agency_07,SKU_02,1137.672,613143990,886129111,30.35904975,1682.901322,1327.624995,355.276327,1868030,175785,0,0,0,0,0,0,0,0,0,1,21.110942296829453
2017-04-01,Agency_07,SKU_02,1450.224,589969396,940912941,31.91643949,1683.17837,1215.490298,467.688072,1868030,175785,1,1,0,0,0,0,0,0,0,0,27.78600773012548
2017-05-01,Agency_07,SKU_02,1162.404,628759461,917412482,33.64533107,1682.4711510000002,1366.57311,315.89804100000003,1868030,175785,0,0,0,0,1,0,0,0,0,0,18.775837006907462
2017-06-01,Agency_07,SKU_02,1170.396,636846973,928366256,35.66734694,1682.707973,1374.298436,308.409537,1868030,175785,0,0,0,0,0,0,0,0,0,0,18.328167569691548
2017-07-01,Agency_07,SKU_02,987.66,670015726,926635433,32.0372549,1682.772536,1367.344201,315.428335,1868030,175785,0,0,0,0,0,0,0,0,0,0,18.74456162386525
2017-08-01,Agency_07,SKU_02,1869.048,623319783,1049868815,31.91538462,1682.985952,1369.565306,313.420646,1868030,175785,0,0,0,0,0,0,0,0,0,0,18.62289139297581
2017-09-01,Agency_07,SKU_02,758.3760000000001,604571152,984438234,31.68039216,1682.751533,1263.106638,419.644895,1868030,175785,0,0,0,0,0,1,0,0,0,0,24.938018879819975
2017-10-01,Agency_07,SKU_02,1279.044,616747012,996763883,31.69,1682.941508,1237.8105380000002,445.13097,1868030,175785,0,0,0,0,0,0,0,0,0,0,26.449580563794616
2017-11-01,Agency_07,SKU_02,892.296,592195062,967899589,31.93469388,1670.697107,1309.0463949999998,361.650712,1868030,175785,0,0,0,0,0,0,1,0,1,0,21.646695291727703
2017-12-01,Agency_07,SKU_02,1215.54,618073219,919709619,26.63121775,1721.066587,1379.100083,341.966504,1868030,175785,0,0,0,1,0,0,0,0,0,0,19.86945226774076
2017-01-01,Agency_07,SKU_03,458.58225,562154016,845614054,30.40781692,1673.271695,1419.80207,253.469625,1868030,175785,0,0,1,0,0,0,0,0,0,0,15.148145143278722
2017-02-01,Agency_07,SKU_03,492.7365,530252010,850913048,28.22146318,1701.892132,1443.459523,258.43260899999996,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.185016966750975
2017-03-01,Agency_07,SKU_03,585.93705,613143990,886129111,30.35904975,1703.368384,1443.475526,259.892858,1868030,175785,0,0,0,0,0,0,0,0,0,1,15.257583764100202
2017-04-01,Agency_07,SKU_03,557.1756,589969396,940912941,31.91643949,1705.4090600000002,1443.574328,261.834732,1868030,175785,1,1,0,0,0,0,0,0,0,0,15.35319227165358
2017-05-01,Agency_07,SKU_03,698.2884,628759461,917412482,33.64533107,1705.789405,1453.484364,252.305041,1868030,175785,0,0,0,0,1,0,0,0,0,0,14.791101425559624
2017-06-01,Agency_07,SKU_03,738.135,636846973,928366256,35.66734694,1703.051773,1450.5964720000002,252.455301,1868030,175785,0,0,0,0,0,0,0,0,0,0,14.823700899902118
2017-07-01,Agency_07,SKU_03,651.2508,670015726,926635433,32.0372549,1702.548556,1449.6089869999998,252.939569,1868030,175785,0,0,0,0,0,0,0,0,0,0,14.856526006768409
2017-08-01,Agency_07,SKU_03,901.92075,623319783,1049868815,31.91538462,1703.1580210000002,1435.607032,267.550989,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.70911129214592
2017-09-01,Agency_07,SKU_03,877.725,604571152,984438234,31.68039216,1702.9329649999995,1297.959914,404.973051,1868030,175785,0,0,0,0,0,1,0,0,0,0,23.78091559229403
2017-10-01,Agency_07,SKU_03,575.7876,616747012,996763883,31.69,1703.6321690000002,1402.05087,301.581299,1868030,175785,0,0,0,0,0,0,0,0,0,0,17.70225430628153
2017-11-01,Agency_07,SKU_03,554.13,592195062,967899589,31.93469388,1702.6875059999998,1448.712729,253.974777,1868030,175785,0,0,0,0,0,0,1,0,1,0,14.916112093677397
2017-12-01,Agency_07,SKU_03,558.783,618073219,919709619,26.63121775,1702.755959,1432.29329,270.462669,1868030,175785,0,0,0,1,0,0,0,0,0,0,15.883818674687722
2017-01-01,Agency_07,SKU_04,1046.58375,562154016,845614054,30.40781692,2283.670842,1870.093626,413.577216,1868030,175785,0,0,1,0,0,0,0,0,0,0,18.110193833266976
2017-02-01,Agency_07,SKU_04,721.905,530252010,850913048,28.22146318,2284.387506,1966.425283,317.962223,1868030,175785,0,0,0,0,0,0,0,0,0,0,13.918926721708308
2017-03-01,Agency_07,SKU_04,1613.41425,613143990,886129111,30.35904975,2284.961502,1919.515442,365.44606,1868030,175785,0,0,0,0,0,0,0,0,0,1,15.993532480968684
2017-04-01,Agency_07,SKU_04,1023.8055,589969396,940912941,31.91643949,2279.139157,1920.783687,358.35547,1868030,175785,1,1,0,0,0,0,0,0,0,0,15.723281700433706
2017-05-01,Agency_07,SKU_04,1351.6125,628759461,917412482,33.64533107,2277.147833,1980.835443,296.31239,1868030,175785,0,0,0,0,1,0,0,0,0,0,13.012435367870998
2017-06-01,Agency_07,SKU_04,2200.716,636846973,928366256,35.66734694,2276.9276210000003,1901.788476,375.139145,1868030,175785,0,0,0,0,0,0,0,0,0,0,16.475672811911483
2017-07-01,Agency_07,SKU_04,1982.0505,670015726,926635433,32.0372549,2275.151934,1937.676757,337.475177,1868030,175785,0,0,0,0,0,0,0,0,0,0,14.83308309905601
2017-08-01,Agency_07,SKU_04,3419.86425,623319783,1049868815,31.91538462,2283.863125,1937.918979,345.944146,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.147323944818275
2017-09-01,Agency_07,SKU_04,1603.95375,604571152,984438234,31.68039216,2281.072902,1935.378086,345.694816,1868030,175785,0,0,0,0,0,1,0,0,0,0,15.154921865798396
2017-10-01,Agency_07,SKU_04,1142.4042,616747012,996763883,31.69,2425.200578,1994.108269,431.092309,1868030,175785,0,0,0,0,0,0,0,0,0,0,17.775532172910445
2017-11-01,Agency_07,SKU_04,1784.8545,592195062,967899589,31.93469388,2425.069444,1932.382049,492.687395,1868030,175785,0,0,0,0,0,0,1,0,1,0,20.316424184016068
2017-12-01,Agency_07,SKU_04,2130.7455,618073219,919709619,26.63121775,2488.3290859999997,1824.505746,663.82334,1868030,175785,0,0,0,1,0,0,0,0,0,0,26.677473800987432
2017-01-01,Agency_07,SKU_05,493.48875,562154016,845614054,30.40781692,1784.56717,1596.831789,187.735381,1868030,175785,0,0,1,0,0,0,0,0,0,0,10.519939185029388
2017-02-01,Agency_07,SKU_05,0.0,530252010,850913048,28.22146318,1778.447176,1505.2790699999998,273.168106,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.35992239108259
2017-03-01,Agency_07,SKU_05,164.47095,613143990,886129111,30.35904975,1781.643119,1499.025235,282.617884,1868030,175785,0,0,0,0,0,0,0,0,0,1,15.862766285013782
2017-04-01,Agency_07,SKU_05,291.8952,589969396,940912941,31.91643949,1779.405998,1427.962675,351.443323,1868030,175785,1,1,0,0,0,0,0,0,0,0,19.750597862152425
2017-05-01,Agency_07,SKU_05,106.074,628759461,917412482,33.64533107,1899.74161,1591.116396,308.625214,1868030,175785,0,0,0,0,1,0,0,0,0,0,16.245641637548804
2017-06-01,Agency_07,SKU_05,96.2334,636846973,928366256,35.66734694,1905.674268,1609.426613,296.247655,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.545555710888154
2017-07-01,Agency_07,SKU_05,196.6203,670015726,926635433,32.0372549,1903.165821,1600.126817,303.039004,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.922890199907595
2017-08-01,Agency_07,SKU_05,84.5397,623319783,1049868815,31.91538462,1903.889297,1608.879353,295.009944,1868030,175785,0,0,0,0,0,0,0,0,0,0,15.495120670348514
2017-09-01,Agency_07,SKU_05,218.8575,604571152,984438234,31.68039216,1904.463413,1377.852277,526.611136,1868030,175785,0,0,0,0,0,1,0,0,0,0,27.651417843226373
2017-10-01,Agency_07,SKU_05,219.6243,616747012,996763883,31.69,1901.696067,1595.055983,306.640084,1868030,175785,0,0,0,0,0,0,0,0,0,0,16.12455793126484
2017-11-01,Agency_07,SKU_05,0.0,592195062,967899589,31.93469388,1902.863246,1570.553361,332.309885,1868030,175785,0,0,0,0,0,0,1,0,1,0,17.463676682943298
2017-12-01,Agency_07,SKU_05,324.2286,618073219,919709619,26.63121775,1901.824261,1486.021154,415.803107,1868030,175785,0,0,0,1,0,0,0,0,0,0,21.863382202379004
2017-01-01,Agency_07,SKU_21,12.36465,562154016,845614054,30.40781692,1858.092003,1714.841586,143.250417,1868030,175785,0,0,1,0,0,0,0,0,0,0,7.709543809925109
2017-02-01,Agency_07,SKU_21,9.0738,530252010,850913048,28.22146318,1858.794719,1721.782394,137.012325,1868030,175785,0,0,0,0,0,0,0,0,0,0,7.371030463961631
2017-03-01,Agency_07,SKU_21,3.3867,613143990,886129111,30.35904975,1866.672536,1728.867822,137.804714,1868030,175785,0,0,0,0,0,0,0,0,0,1,7.382372180569757
2017-04-01,Agency_07,SKU_21,4.24935,589969396,940912941,31.91643949,1872.943579,1718.241937,154.701642,1868030,175785,1,1,0,0,0,0,0,0,0,0,8.259813255164799
2017-05-01,Agency_07,SKU_21,3.5784,628759461,917412482,33.64533107,2075.680309,1901.894765,173.785544,1868030,175785,0,0,0,0,1,0,0,0,0,0,8.37246194640275
2017-06-01,Agency_07,SKU_21,0.22365,636846973,928366256,35.66734694,0.0,0.0,0.0,1868030,175785,0,0,0,0,0,0,0,0,0,0,0.0
2017-07-01,Agency_07,SKU_21,2.1726,670015726,926635433,32.0372549,2424.743165,606.4809445000001,1818.262221,1868030,175785,0,0,0,0,0,0,0,0,0,0,74.98782746336767
2017-08-01,Agency_07,SKU_21,2.3004,623319783,1049868815,31.91538462,2258.086855,2066.05047,192.036385,1868030,175785,0,0,0,0,0,0,0,0,0,0,8.504384345304556
2017-09-01,Agency_07,SKU_21,1.5975,604571152,984438234,31.68039216,2266.525352,2089.761971,176.763381,1868030,175785,0,0,0,0,0,1,0,0,0,0,7.798870674180749
2017-10-01,Agency_07,SKU_21,1.37385,616747012,996763883,31.69,2282.2878739999996,2117.674338,164.613536,1868030,175785,0,0,0,0,0,0,0,0,0,0,7.212654366492946
2017-11-01,Agency_07,SKU_21,1.11825,592195062,967899589,31.93469388,2260.503018,1962.169014,298.334004,1868030,175785,0,0,0,0,0,0,1,0,1,0,13.197682180665865
2017-12-01,Agency_07,SKU_21,0.03195,618073219,919709619,26.63121775,2231.6197190000003,2030.704225,200.915494,1868030,175785,0,0,0,1,0,0,0,0,0,0,9.003124156387685
2017-01-01,Agency_08,SKU_01,172.584,562154016,845614054,30.28246507,1670.245659,1327.29576,342.949899,71662,123610,0,0,1,0,0,0,0,0,0,0,20.532901681380753
2017-02-01,Agency_08,SKU_01,162.864,530252010,850913048,27.83592545,1682.5869120000002,1338.38014,344.206772,71662,123610,0,0,0,0,0,0,0,0,0,0,20.45699806322991
2017-03-01,Agency_08,SKU_01,187.92,613143990,886129111,29.792592699999997,1683.146228,1341.801437,341.344791,71662,123610,0,0,0,0,0,0,0,0,0,1,20.280162550440032
2017-04-01,Agency_08,SKU_01,265.14,589969396,940912941,31.56840487,1683.1125,1229.873243,453.239257,71662,123610,1,1,0,0,0,0,0,0,0,0,26.928637093480084
2017-05-01,Agency_08,SKU_01,261.9,628759461,917412482,34.03829758,1682.4348710000002,1370.353995,312.080876,71662,123610,0,0,0,0,1,0,0,0,0,0,18.54935851481171
