date,agency,sku,volume,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,beer_capital,music_fest,discount_in_percent,year,month,quarter,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_6,volume_lag_12,volume_rolling_mean_3,volume_rolling_mean_6,volume_rolling_mean_12
2017-06-01,Agency_18,SKU_04,161.3475,636846973,928366256,35.55232558,2274.8041559999997,1972.649477,302.154679,60189,135477,0,0,0,0,0,0,0,0,0,0,13.282667793754465,2017,6,2,52.1424,209.0169,183.43215,174.5475,74.763,148.19715000000127,156.824825,147.60393750000028
2017-07-01,Agency_18,SKU_04,252.405,670015726,926635433,33.90235294,2275.960483,1866.116384,409.844099,60189,135477,0,0,0,0,0,0,0,0,0,0,18.007522628854012,2017,7,3,161.3475,52.1424,209.0169,137.7,128.6307,140.83560000000128,154.624825,154.8193125000003
2014-01-01,Agency_18,SKU_05,308.8287,481364863,763723622,30.22282609,1410.950705,1304.656989,106.293716,60189,135477,0,0,1,0,0,0,0,0,0,0,7.533481901481455,2014,1,1,536.2488,358.7985,320.6502,409.599,375.1569,405.23250000000127,381.5043,415.0251750000003
2014-02-01,Agency_18,SKU_05,347.4882,425528909,734443953,33.2,1410.950705,1295.221566,115.729139,60189,135477,0,0,0,0,0,0,0,0,0,0,8.202209941842014,2014,2,1,308.8287,536.2488,358.7985,385.1892,386.595,401.2920000000013,364.70924999999994,409.4978250000003
2014-03-01,Agency_18,SKU_05,450.9423,557166363,828278650,35.09361702,1410.950705,1289.390985,121.55972,60189,135477,0,0,0,0,0,0,0,0,0,1,8.61544769560181,2014,3,1,347.4882,308.8287,536.2488,278.5401,486.7263,397.52190000000127,358.42575000000005,406.23892500000034
2014-04-01,Agency_18,SKU_05,555.5466,514349463,873734739,35.94767442,1410.950705,1286.835162,124.115543,60189,135477,1,1,0,0,0,0,0,0,0,0,8.796589601619,2014,4,2,450.9423,347.4882,308.8287,320.6502,512.1585,369.0864000000013,387.15944999999994,403.2569250000003
2014-05-01,Agency_18,SKU_05,368.3835,574689995,887472626,33.91612903,1605.316901,1479.040462,126.276439,60189,135477,0,0,0,0,1,0,0,0,0,0,7.866137765156439,2014,5,2,555.5466,450.9423,347.4882,358.7985,508.2606,451.3257000000013,426.30884999999995,406.8726000000003
2014-06-01,Agency_18,SKU_05,292.9176,553838801,865152191,30.96185567,1695.267606,1555.133207,140.134399,60189,135477,0,0,0,0,0,0,0,0,0,0,8.266211098709569,2014,6,2,368.3835,555.5466,450.9423,536.2488,422.379,458.2908000000013,427.90635,395.21617500000025
2014-07-01,Agency_18,SKU_05,337.0086,550644737,837253085,31.16808511,1659.834345,1546.477967,113.356378,60189,135477,0,0,0,0,0,0,0,0,0,0,6.8293789884194736,2014,7,3,292.9176,368.3835,555.5466,308.8287,409.599,405.6159000000013,387.35115,384.4277250000003
2014-08-01,Agency_18,SKU_05,392.9211,522726357,867388593,31.13404255,1530.512427,1472.004793,58.507634,60189,135477,0,0,0,0,0,0,0,0,0,0,3.822748052734367,2014,8,3,337.0086,292.9176,368.3835,347.4882,385.1892,332.7699000000013,392.0478,378.37852500000025
2014-09-01,Agency_18,SKU_05,284.8023,413051813,767383003,30.06702128,1535.279728,1436.951723,98.328005,60189,135477,0,0,0,0,0,1,0,0,0,0,6.404566100022133,2014,9,3,392.9211,337.0086,292.9176,450.9423,278.5401,340.9491000000013,399.61994999999996,379.0228500000003
2014-10-01,Agency_18,SKU_05,304.7391,438831227,790867324,30.44693878,1529.88208,1412.689404,117.192676,60189,135477,0,0,0,0,0,0,0,0,1,0,7.66024241554617,2014,10,4,284.8023,392.9211,337.0086,555.5466,320.6502,338.2440000000013,371.92994999999996,379.5447000000003
2014-11-01,Agency_18,SKU_05,233.2989,484133145,715784335,30.39263158,1510.306668,1378.067794,132.238874,60189,135477,0,0,0,0,0,0,1,1,0,0,8.755763104397552,2014,11,4,304.7391,284.8023,392.9211,368.3835,358.7985,327.4875000000013,330.12870000000004,378.2187750000003
2014-12-01,Agency_18,SKU_05,438.2901,522571730,696401477,29.73695652,1499.254618,1356.39847,142.856148,60189,135477,0,0,0,1,0,0,0,0,0,0,9.528478104044098,2014,12,4,233.2989,304.7391,284.8023,292.9176,536.2488,274.2801000000013,307.6146,367.76047500000027
2015-01-01,Agency_18,SKU_05,293.2371,498567142,762225057,30.55568182,1499.804708,1361.426244,138.37846399999998,60189,135477,0,0,1,0,0,0,0,0,0,0,9.226432165593652,2015,1,1,438.2901,233.2989,304.7391,337.0086,308.8287,325.44270000000125,331.84335,359.59725000000026
2015-02-01,Agency_18,SKU_05,273.8754,417947202,717053984,31.38,1499.670529,1368.871186,130.799343,60189,135477,0,0,0,0,0,0,0,0,0,0,8.721871935912398,2015,2,1,293.2371,438.2901,233.2989,392.9211,347.4882,321.6087000000013,324.54810000000003,358.2979500000003
2015-03-01,Agency_18,SKU_05,443.9133,515468092,871204688,32.69462366,1498.861217,1317.516534,181.344683,60189,135477,0,0,0,0,0,0,0,0,0,1,12.098830828578308,2015,3,1,273.8754,293.2371,438.2901,284.8023,450.9423,335.1342000000013,304.70715,352.16355000000027
2015-04-01,Agency_18,SKU_05,434.1366,503173607,860265890,35.6,1499.447809,1363.413416,136.034393,60189,135477,1,1,0,0,0,0,0,0,0,0,9.072299294679883,2015,4,2,443.9133,273.8754,293.2371,304.7391,555.5466,337.0086000000013,331.22565000000003,351.5778000000003
2015-05-01,Agency_18,SKU_05,482.9562,572293344,927833877,34.31625,1488.588482,1357.451944,131.136538,60189,135477,0,0,0,0,1,0,0,0,0,0,8.809455372367982,2015,5,2,434.1366,443.9133,273.8754,233.2989,368.3835,383.9751000000013,352.7919,341.46030000000036
2015-06-01,Agency_18,SKU_05,395.9883,549967070,899297932,32.10909091,1491.6975630000002,1366.106711,125.590852,60189,135477,0,0,0,0,0,0,0,0,0,0,8.419324071792426,2015,6,2,482.9562,434.1366,443.9133,438.2901,292.9176,453.66870000000125,394.40145,351.0080250000003
2015-07-01,Agency_18,SKU_05,480.8475,573927221,897112934,32.1345679,1487.470483,1362.873239,124.597244,60189,135477,0,0,0,0,0,0,0,0,0,0,8.376451527878821,2015,7,3,395.9883,482.9562,434.1366,293.2371,337.0086,437.69370000000134,387.35114999999996,359.5972500000003
2015-08-01,Agency_18,SKU_05,419.9508,573733505,875384686,33.15357143,1488.962665,1357.604516,131.358149,60189,135477,0,0,0,0,0,0,0,0,0,0,8.822125100094434,2015,8,3,480.8475,395.9883,482.9562,273.8754,392.9211,453.26400000000126,418.61954999999995,371.58382500000033
2015-09-01,Agency_18,SKU_05,358.6707,553979958,742568762,30.61282051,1484.647565,1336.211815,148.43575,60189,135477,0,0,0,0,0,1,0,0,0,0,9.998046236650111,2015,9,3,419.9508,480.8475,395.9883,443.9133,284.8023,432.2622000000013,442.96545,373.83630000000034
2015-10-01,Agency_18,SKU_05,387.8091,544203593,761469815,31.7253012,1486.844315,1342.166687,144.677628,60189,135477,0,0,0,0,0,0,0,0,0,0,9.730516271301749,2015,10,4,358.6707,419.9508,480.8475,434.1366,304.7391,419.8230000000013,428.75835,379.99200000000025
2015-11-01,Agency_18,SKU_05,359.5653,561516727,798860058,32.0425,1506.554051,1358.353959,148.20009199999998,60189,135477,0,0,0,0,0,0,1,0,1,0,9.837024559565569,2015,11,4,387.8091,358.6707,419.9508,482.9562,233.2989,388.81020000000126,421.0371,386.9145000000003
2015-12-01,Agency_18,SKU_05,523.2132,568138672,822672453,31.08227848,1512.713672,1371.422147,141.291525,60189,135477,0,0,0,1,0,0,0,0,0,0,9.340268923014005,2015,12,4,359.5653,387.8091,358.6707,395.9883,438.2901,368.6817000000013,400.47195000000005,397.43670000000037
2016-01-01,Agency_18,SKU_05,400.2057,517389425,787479774,29.1195122,1513.748053,1361.531732,152.216321,60189,135477,0,0,1,0,0,0,0,0,0,0,10.055591529801292,2016,1,1,523.2132,359.5653,387.8091,480.8475,293.2371,423.5292000000013,421.67609999999996,404.51362500000033
2016-02-01,Agency_18,SKU_05,367.8084,532697061,729418593,32.45365854,1513.159638,1367.549518,145.61012,60189,135477,0,0,0,0,0,0,0,0,0,0,9.622918583293588,2016,2,1,400.2057,523.2132,359.5653,419.9508,273.8754,427.6614000000013,408.2358000000001,413.4276750000003
2016-03-01,Agency_18,SKU_05,435.0951,556542731,852685632,32.20853659,1521.358199,1379.41107,141.947129,60189,135477,1,1,0,0,0,0,0,0,0,0,9.330289809020838,2016,3,1,367.8084,400.2057,523.2132,358.6707,443.9133,430.4091000000013,399.54540000000003,421.2554250000003
2016-04-01,Agency_18,SKU_05,424.7433,589172265,864686985,35.99879518,1512.727522,1371.214886,141.512636,60189,135477,0,0,0,0,0,0,0,0,0,1,9.3548001171357,2016,4,2,435.0951,367.8084,400.2057,387.8091,434.1366,401.03640000000127,412.2828,420.5205750000003
2016-05-01,Agency_18,SKU_05,289.467,555318882,953568835,36.4954023,1518.595135,1395.367374,123.22776100000002,60189,135477,0,0,0,0,1,0,0,0,0,0,8.114589475489135,2016,5,2,424.7433,435.0951,367.8084,359.5653,482.9562,409.2156000000012,418.43850000000003,419.73780000000033
2016-06-01,Agency_18,SKU_05,368.6391,538687923,912787084,32.44469318,1556.572323,1427.942191,128.630132,60189,135477,0,0,0,0,0,0,0,0,0,0,8.263678474771389,2016,6,2,289.467,424.7433,435.0951,523.2132,395.9883,383.1018000000013,406.75544999999994,403.61370000000034
2016-07-01,Agency_18,SKU_05,401.2281,558020105,938467950,31.41835294,1639.323314,1503.4002,135.923114,60189,135477,0,0,0,0,0,0,0,0,0,0,8.291415905526492,2016,7,3,368.6391,289.467,424.7433,400.2057,480.8475,360.94980000000123,380.99309999999997,401.3346000000003
2016-08-01,Agency_18,SKU_05,368.7456,668934850,930171702,31.07830588,1635.5202800000002,1493.755774,141.764506,60189,135477,0,0,0,0,0,0,0,0,0,0,8.667853754769705,2016,8,3,401.2281,368.6391,289.467,367.8084,419.9508,353.1114000000012,381.16349999999994,394.6996500000003
2016-09-01,Agency_18,SKU_05,471.3903,615784543,904326556,30.63251765,1689.048064,1438.999135,250.048929,60189,135477,0,0,0,0,0,1,0,0,0,0,14.804133424589152,2016,9,3,368.7456,401.2281,368.6391,435.0951,358.6707,379.53760000000125,381.3197,390.4325500000003
2016-10-01,Agency_18,SKU_05,244.3164,629490371,889355958,31.92705882,1735.3308309999998,1350.83191,384.498921,60189,135477,0,0,0,0,0,0,0,0,0,0,22.157096164679395,2016,10,4,471.3903,368.7456,401.2281,424.7433,387.8091,413.7880000000012,387.3689,399.82585000000034
2016-11-01,Agency_18,SKU_05,257.48625,608313158,883100473,30.95338824,1732.707086,1518.179922,214.527164,60189,135477,0,0,0,0,0,0,1,0,1,0,12.381040380878318,2016,11,4,244.3164,471.3903,368.7456,289.467,359.5653,361.48410000000126,357.29775,387.86812500000025
2016-12-01,Agency_18,SKU_05,440.19375,622509370,890156001,31.98220552,1740.279148,1568.100166,172.17898200000002,60189,135477,0,0,0,1,0,0,0,0,0,0,9.89375653887913,2016,12,4,257.48625,244.3164,471.3903,368.6391,523.2132,324.39765000000125,351.967625,379.3615375000002
2017-01-01,Agency_18,SKU_05,396.6525,562154016,845614054,33.46532089,1746.105882,1515.513467,230.592415,60189,135477,0,0,1,0,0,0,0,0,0,0,13.206095768710089,2017,1,1,440.19375,257.48625,244.3164,401.2281,400.2057,313.99880000000127,363.8934,372.44325000000026
2017-02-01,Agency_18,SKU_05,419.53875,530252010,850913048,32.81260066,1729.047384,1464.335645,264.711739,60189,135477,0,0,0,0,0,0,0,0,0,0,15.309686793407163,2017,2,1,396.6525,440.19375,257.48625,368.7456,367.8084,364.7775000000012,363.13079999999997,372.1471500000003
2017-03-01,Agency_18,SKU_05,449.7918,613143990,886129111,34.24702126,1778.873196,1452.090809,326.782387,60189,135477,0,0,0,0,0,0,0,0,0,1,18.370190058223805,2017,3,1,419.53875,396.6525,440.19375,471.3903,435.0951,418.79500000000127,371.596325,376.4580125000003
2017-04-01,Agency_18,SKU_05,390.0456,589969396,940912941,35.61690038,1814.332555,1388.601384,425.731171,60189,135477,1,1,0,0,0,0,0,0,0,0,23.46489180424809,2017,4,2,449.7918,419.53875,396.6525,244.3164,424.7433,421.99435000000125,367.99657499999995,377.6827375000003
2017-05-01,Agency_18,SKU_05,575.4195,628759461,917412482,35.63839157,1894.411517,1497.498104,396.913413,60189,135477,0,0,0,0,1,0,0,0,0,0,20.951805319920886,2017,5,2,390.0456,449.7918,419.53875,257.48625,289.467,419.7920500000012,392.284775,374.7912625000003
2017-06-01,Agency_18,SKU_05,574.2054,636846973,928366256,35.55232558,1902.72684,1505.882872,396.843968,60189,135477,0,0,0,0,0,0,0,0,0,0,20.856591690271216,2017,6,2,575.4195,390.0456,449.7918,440.19375,368.6391,471.75230000000124,445.27365000000003,398.6206375000003
2017-07-01,Agency_18,SKU_05,503.2764,670015726,926635433,33.90235294,1903.647831,1478.877451,424.77038,60189,135477,0,0,0,0,0,0,0,0,0,0,22.313495862145103,2017,7,3,574.2054,575.4195,390.0456,396.6525,401.2281,513.2235000000013,467.608925,415.75116250000036
2014-01-01,Agency_19,SKU_01,9.72,481364863,763723622,24.74,1320.375,1249.956802,70.418198,48146,122042,0,0,1,0,0,0,0,0,0,0,5.333196856953517,2014,1,1,9.396,7.884,7.776,0.54,0.0,8.35200000000125,5.670000000000001,2.889000000000303
2014-02-01,Agency_19,SKU_01,11.124,425528909,734443953,28.74444444,1320.375,1238.094512,82.280488,48146,122042,0,0,0,0,0,0,0,0,0,0,6.231599962131971,2014,2,1,9.72,9.396,7.884,3.24,0.0,9.00000000000125,7.2,3.6990000000003036
2014-03-01,Agency_19,SKU_01,25.272,557166363,828278650,31.39824561,1320.375,1181.05234,139.32266,48146,122042,0,0,0,0,0,0,0,0,0,1,10.55174931364196,2014,3,1,11.124,9.72,9.396,5.184,0.0,10.08000000000125,8.514000000000001,4.626000000000303
2014-04-01,Agency_19,SKU_01,21.384,514349463,873734739,32.3754386,1320.375,1211.889308,108.485692,48146,122042,1,1,0,0,0,0,0,0,0,0,8.216278860172299,2014,4,2,25.272,11.124,9.72,7.776,0.0,15.37200000000125,11.862,6.732000000000302
2014-05-01,Agency_19,SKU_01,20.196,574689995,887472626,30.46964286,1333.178459,1223.055425,110.123034,48146,122042,0,0,0,0,1,0,0,0,0,0,8.260187018218241,2014,5,2,21.384,25.272,11.124,7.884,0.108,19.260000000001252,14.13,8.514000000000303
2014-06-01,Agency_19,SKU_01,32.508,553838801,865152191,30.64642857,1333.125,1230.49932,102.62568,48146,122042,0,0,0,0,0,0,0,0,0,0,7.698128832630098,2014,6,2,20.196,21.384,25.272,9.396,0.54,22.284000000001253,16.182,10.188000000000303
2014-07-01,Agency_19,SKU_01,19.116,550644737,837253085,31.2296875,1335.375,1229.677849,105.697151,48146,122042,0,0,0,0,0,0,0,0,0,0,7.915166226715343,2014,7,3,32.508,20.196,21.384,9.72,0.54,24.69600000000125,20.034000000000002,12.852000000000302
2014-08-01,Agency_19,SKU_01,37.368,522726357,867388593,31.66290323,1338.73718,1227.68169,111.05549,48146,122042,0,0,0,0,0,0,0,0,0,0,8.295540876813474,2014,8,3,19.116,32.508,20.196,11.124,3.24,23.94000000000125,21.600000000000005,14.400000000000304
2014-09-01,Agency_19,SKU_01,35.748000000000005,413051813,767383003,29.81269841,1337.375,1230.081949,107.293051,48146,122042,0,0,0,0,0,1,0,0,0,0,8.02266013646135,2014,9,3,37.368,19.116,32.508,25.272,5.184,29.664000000001252,25.974000000000004,17.2440000000003
2014-10-01,Agency_19,SKU_01,36.611999999999995,438831227,790867324,28.64,1337.375,1244.55506,92.81994,48146,122042,0,0,0,0,0,0,0,0,1,0,6.940457238994299,2014,10,4,35.748000000000005,37.368,19.116,21.384,7.776,30.74400000000125,27.72,19.791000000000306
2014-11-01,Agency_19,SKU_01,32.94,484133145,715784335,26.46065574,1337.375,1236.621137,100.753863,48146,122042,0,0,0,0,0,0,1,1,0,0,7.533703187213758,2014,11,4,36.611999999999995,35.748000000000005,37.368,20.196,7.884,36.57600000000125,30.258,22.1940000000003
2014-12-01,Agency_19,SKU_01,35.208,522571730,696401477,26.30166667,1337.375,1232.747699,104.627301,48146,122042,0,0,0,1,0,0,0,0,0,0,7.82333309655108,2014,12,4,32.94,36.611999999999995,35.748000000000005,32.508,9.396,35.100000000001245,32.382,24.2820000000003
2015-01-01,Agency_19,SKU_01,30.564,498567142,762225057,24.81666667,1337.375,1226.899956,110.475044,48146,122042,0,0,1,0,0,0,0,0,0,0,8.260588391438452,2015,1,1,35.208,32.94,36.611999999999995,19.116,9.72,34.920000000001245,32.832,26.433000000000305
2015-02-01,Agency_19,SKU_01,17.28,417947202,717053984,26.81694915,1337.375,1231.172266,106.202734,48146,122042,0,0,0,0,0,0,0,0,0,0,7.941133489111133,2015,2,1,30.564,35.208,32.94,37.368,11.124,32.90400000000125,34.74,28.1700000000003
2015-03-01,Agency_19,SKU_01,29.16,515468092,871204688,28.805,1337.375,1240.740278,96.634722,48146,122042,0,0,0,0,0,0,0,0,0,1,7.225701243106832,2015,3,1,17.28,30.564,35.208,35.748000000000005,25.272,27.684000000001248,31.391999999999996,28.683000000000302
2015-04-01,Agency_19,SKU_01,46.98,503173607,860265890,33.57627119,1337.375,1212.19727,125.17773,48146,122042,1,1,0,0,0,0,0,0,0,0,9.359957379194318,2015,4,2,29.16,17.28,30.564,36.611999999999995,21.384,25.668000000001246,30.294,29.007000000000303
2015-05-01,Agency_19,SKU_01,51.192,572293344,927833877,32.83333333,1353.501582,1220.112342,133.38924,48146,122042,0,0,0,0,1,0,0,0,0,0,9.85512257790623,2015,5,2,46.98,29.16,17.28,32.94,20.196,31.140000000001248,32.022,31.140000000000303
2015-06-01,Agency_19,SKU_01,37.26,549967070,899297932,30.96610169,1371.5,1267.141486,104.358514,48146,122042,0,0,0,0,0,0,0,0,0,0,7.609078672985782,2015,6,2,51.192,46.98,29.16,35.208,32.508,42.444000000001246,35.064,33.723000000000305
2015-07-01,Agency_19,SKU_01,40.716,573927221,897112934,31.47457627,1371.726127,1264.067474,107.658653,48146,122042,0,0,0,0,0,0,0,0,0,0,7.848407264462639,2015,7,3,37.26,51.192,46.98,30.564,19.116,45.14400000000125,35.406,34.119000000000305
2015-08-01,Agency_19,SKU_01,51.948,573733505,875384686,32.30491803,1371.588618,1256.662942,114.925676,48146,122042,0,0,0,0,0,0,0,0,0,0,8.379019371535788,2015,8,3,40.716,37.26,51.192,17.28,37.368,43.056000000001255,37.098000000000006,35.9190000000003
2015-09-01,Agency_19,SKU_01,59.94,553979958,742568762,31.05833333,1371.538401,1242.128716,129.409685,48146,122042,0,0,0,0,0,1,0,0,0,0,9.43536724204341,2015,9,3,51.948,40.716,37.26,29.16,35.748000000000005,43.30800000000124,42.876,37.1340000000003
2015-10-01,Agency_19,SKU_01,35.316,544203593,761469815,30.03333333,1422.692852,1312.147744,110.545108,48146,122042,0,0,0,0,0,0,0,0,0,0,7.770131679834996,2015,10,4,59.94,51.948,40.716,46.98,36.611999999999995,50.868000000001246,48.006,39.1500000000003
2015-11-01,Agency_19,SKU_01,25.164,561516727,798860058,28.66666667,1422.5625,1321.153701,101.408799,48146,122042,0,0,0,0,0,0,1,0,1,0,7.1286006063002505,2015,11,4,35.316,59.94,51.948,51.192,32.94,49.06800000000124,46.062000000000005,39.04200000000031
2015-12-01,Agency_19,SKU_01,34.452,568138672,822672453,28.7796875,1435.58464,1323.814655,111.769985,48146,122042,0,0,0,1,0,0,0,0,0,0,7.785677130120311,2015,12,4,25.164,35.316,59.94,37.26,35.208,40.140000000001244,41.724,38.394000000000304
2016-01-01,Agency_19,SKU_01,29.808000000000003,517389425,787479774,26.27424242,1440.99932,1326.389493,114.609827,48146,122042,0,0,1,0,0,0,0,0,0,0,7.953496258416,2016,1,1,34.452,25.164,35.316,40.716,30.564,31.644000000001245,41.256,38.3310000000003
2016-02-01,Agency_19,SKU_01,13.716,532697061,729418593,26.27457627,1442.833333,1363.004033,79.8293,48146,122042,0,0,0,0,0,0,0,0,0,0,5.532815064233064,2016,2,1,29.808000000000003,34.452,25.164,51.948,17.28,29.808000000001247,39.437999999999995,38.268000000000306
2016-03-01,Agency_19,SKU_01,30.564,556542731,852685632,31.32372881,1439.625,1382.041667,57.583333,48146,122042,1,1,0,0,0,0,0,0,0,0,3.999884205956412,2016,3,1,13.716,29.808000000000003,34.452,59.94,29.16,25.99200000000125,33.066,37.9710000000003
2016-04-01,Agency_19,SKU_01,33.372,589172265,864686985,33.20645161,1488.868056,1356.625,132.243056,48146,122042,0,0,0,0,0,0,0,0,0,1,8.88212057925971,2016,4,2,30.564,13.716,29.808000000000003,35.316,46.98,24.69600000000125,28.17,38.0880000000003
2016-05-01,Agency_19,SKU_01,54.324,555318882,953568835,34.56307692,1486.8725960000002,1168.717439,318.155157,48146,122042,0,0,0,0,1,0,0,0,0,0,21.397607155845375,2016,5,2,33.372,30.564,13.716,25.164,51.192,25.884000000001247,27.846000000000004,36.954000000000306
2016-06-01,Agency_19,SKU_01,42.012,538687923,912787084,31.59936923,1487.155527,1171.634158,315.521369,48146,122042,0,0,0,0,0,0,0,0,0,0,21.21643387470664,2016,6,2,54.324,33.372,30.564,34.452,37.26,39.420000000001245,32.705999999999996,37.2150000000003
2016-07-01,Agency_19,SKU_01,43.632,558020105,938467950,31.73507692,1495.0,1178.211325,316.788675,48146,122042,0,0,0,0,0,0,0,0,0,0,21.189877926421406,2016,7,3,42.012,54.324,33.372,29.808000000000003,40.716,43.23600000000125,33.966,37.6110000000003
2016-08-01,Agency_19,SKU_01,67.5,668934850,930171702,31.03502941,1495.5724,1182.1099,313.4625,48146,122042,0,0,0,0,0,0,0,0,0,0,20.95936646062738,2016,8,3,43.632,42.012,54.324,13.716,51.948,46.65600000000125,36.27,37.854000000000305
2016-09-01,Agency_19,SKU_01,39.636,615784543,904326556,30.52041176,1597.354053,1283.240633,314.11342,48146,122042,0,0,0,0,0,1,0,0,0,0,19.664608444825475,2016,9,3,67.5,43.632,42.012,30.564,59.94,51.04800000000125,45.234,39.1500000000003
2016-10-01,Agency_19,SKU_01,43.74,629490371,889355958,29.53970588,1596.988426,1280.166512,316.821914,48146,122042,0,0,0,0,0,0,0,0,0,0,19.83871071586589,2016,10,4,39.636,67.5,43.632,33.372,35.316,50.25600000000125,46.746,37.458000000000304
2016-11-01,Agency_19,SKU_01,32.508,608313158,883100473,27.35540299,1599.287376,1297.589286,301.69809,48146,122042,0,0,0,0,0,0,1,0,1,0,18.864532699218906,2016,11,4,43.74,39.636,67.5,54.324,25.164,50.29200000000125,48.474,38.1600000000003
2016-12-01,Agency_19,SKU_01,45.792,622509370,890156001,28.44198667,1602.473909,1289.256781,313.217128,48146,122042,0,0,0,1,0,0,0,0,0,0,19.545848842896824,2016,12,4,32.508,43.74,39.636,42.012,34.452,38.62800000000126,44.838,38.772000000000304
2017-01-01,Agency_19,SKU_01,36.288,562154016,845614054,30.79180742,1658.079428,1344.888765,313.190663,48146,122042,0,0,1,0,0,0,0,0,0,0,18.888761160119767,2017,1,1,45.792,32.508,43.74,43.632,29.808000000000003,40.68000000000126,45.467999999999996,39.717000000000304
2017-02-01,Agency_19,SKU_01,37.584,530252010,850913048,30.118675699999997,1658.037895,1350.991559,307.046336,48146,122042,0,0,0,0,0,0,0,0,0,0,18.518656113104097,2017,2,1,36.288,45.792,32.508,67.5,13.716,38.19600000000125,44.244,40.2570000000003
2017-03-01,Agency_19,SKU_01,36.18,613143990,886129111,30.72759368,1657.001866,1347.83097,309.17089599999997,48146,122042,0,0,0,0,0,0,0,0,0,1,18.658451890964855,2017,3,1,37.584,36.288,45.792,39.636,30.564,39.88800000000125,39.258,42.2460000000003
2017-04-01,Agency_19,SKU_01,41.148,589969396,940912941,32.97375396,1659.848918,1225.51017,434.33874800000007,48146,122042,1,1,0,0,0,0,0,0,0,0,26.16736639641561,2017,4,2,36.18,37.584,36.288,43.74,33.372,36.68400000000125,38.682,42.714000000000304
2017-05-01,Agency_19,SKU_01,44.06399999999999,628759461,917412482,33.45911247,1680.9963239999995,1382.560662,298.43566200000004,48146,122042,0,0,0,0,1,0,0,0,0,0,17.753498787544054,2017,5,2,41.148,36.18,37.584,32.508,54.324,38.30400000000125,38.25,43.3620000000003
2017-06-01,Agency_19,SKU_01,42.768,636846973,928366256,34.93177419,1683.386364,1385.274779,298.111585,48146,122042,0,0,0,0,0,0,0,0,0,0,17.70904121449804,2017,6,2,44.06399999999999,41.148,36.18,45.792,42.012,40.46400000000125,40.175999999999995,42.5070000000003
2017-07-01,Agency_19,SKU_01,28.944000000000003,670015726,926635433,33.3265625,1682.61404,1343.823228,338.790812,48146,122042,0,0,0,0,0,0,0,0,0,0,20.13479050727522,2017,7,3,42.768,44.06399999999999,41.148,36.288,43.632,42.66000000000125,39.672,42.570000000000306
2014-01-01,Agency_19,SKU_02,83.16,481364863,763723622,24.74,1269.25,1173.061016,96.188984,48146,122042,0,0,1,0,0,0,0,0,0,0,7.578411187709276,2014,1,1,116.1,73.548,108.756,116.208,50.111999999999995,99.46800000000125,107.73,98.6670000000003
2014-02-01,Agency_19,SKU_02,88.344,425528909,734443953,28.74444444,1293.900676,1191.5379,102.362776,48146,122042,0,0,0,0,0,0,0,0,0,0,7.911177256390892,2014,2,1,83.16,116.1,73.548,123.444,69.55199999999999,90.93600000000124,102.22200000000002,101.42100000000029
2014-03-01,Agency_19,SKU_02,102.276,557166363,828278650,31.39824561,1320.375,1203.374533,117.000467,48146,122042,0,0,0,0,0,0,0,0,0,1,8.86115436902395,2014,3,1,88.344,83.16,116.1,108.324,77.328,95.86800000000125,96.372,102.98700000000031
2014-04-01,Agency_19,SKU_02,98.496,514349463,873734739,32.3754386,1320.375,1209.209534,111.165466,48146,122042,1,1,0,0,0,0,0,0,0,0,8.419234384171164,2014,4,2,102.276,88.344,83.16,108.756,117.936,91.26000000000124,95.36399999999999,105.0660000000003
2014-05-01,Agency_19,SKU_02,84.132,574689995,887472626,30.46964286,1333.125,1212.6233,120.5017,48146,122042,0,0,0,0,1,0,0,0,0,0,9.03903984997656,2014,5,2,98.496,102.276,88.344,73.548,111.78,96.37200000000125,93.654,103.4460000000003
2014-06-01,Agency_19,SKU_02,96.66,553838801,865152191,30.64642857,1333.125,1206.28386,126.84114,48146,122042,0,0,0,0,0,0,0,0,0,0,9.514572151898737,2014,6,2,84.132,98.496,102.276,116.1,110.916,94.96800000000125,95.418,101.1420000000003
2014-07-01,Agency_19,SKU_02,96.66,550644737,837253085,31.2296875,1335.9487279999998,1212.158404,123.790324,48146,122042,0,0,0,0,0,0,0,0,0,0,9.2660984217053,2014,7,3,96.66,84.132,98.496,83.16,116.208,93.09600000000125,92.178,99.95400000000029
2014-08-01,Agency_19,SKU_02,90.504,522726357,867388593,31.66290323,1337.375,1218.891341,118.483659,48146,122042,0,0,0,0,0,0,0,0,0,0,8.859419310215909,2014,8,3,96.66,96.66,84.132,88.344,123.444,92.48400000000125,94.428,98.32500000000029
2014-09-01,Agency_19,SKU_02,78.624,413051813,767383003,29.81269841,1337.375,1219.322974,118.052026,48146,122042,0,0,0,0,0,1,0,0,0,0,8.827144667725955,2014,9,3,90.504,96.66,96.66,102.276,108.324,94.60800000000125,94.788,95.58000000000028
2014-10-01,Agency_19,SKU_02,82.62,438831227,790867324,28.64,1337.386111,1214.820343,122.565768,48146,122042,0,0,0,0,0,0,0,0,1,0,9.164576107968866,2014,10,4,78.624,90.504,96.66,98.496,108.756,88.59600000000125,90.846,93.1050000000003
